question_id,hallucination_id,method,injection_type,injected_numeric,original_numeric,survived,original_restored,corrected_to_gt,gt_present,propagation_depth,ps1,ps2,ps3,ps4,refuted_g1,refuted_g2,refuted_g3,survived_original,quality_score
FB_095_25B2B23C,FB_095_25B2B23C_H1,end_check,dollar_amount,5399.0,4020.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_096_3F49DA9A,FB_096_3F49DA9A_H3,end_check,dollar_amount,2632855.0,3478000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_096_3F49DA9A,FB_096_3F49DA9A_H2,end_check,dollar_amount,126259.0,208000.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_096_3F49DA9A,FB_096_3F49DA9A_H1,end_check,large_number,1899.0,3000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_097_2BA7758E,FB_097_2BA7758E_H2,end_check,percentage,69.6,76.8,True,False,False,False,4,True,False,True,True,False,False,False,,
FB_097_2BA7758E,FB_097_2BA7758E_H1,end_check,percentage,70.4,76.8,True,False,False,False,4,True,False,True,True,False,False,False,,
FB_098_7154A728,FB_098_7154A728_H2,end_check,dollar_amount,801.0,1000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_098_7154A728,FB_098_7154A728_H1,end_check,dollar_amount,12001.0,8640.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_099_6BE111D5,FB_099_6BE111D5_H3,end_check,dollar_amount,18.0,23.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_099_6BE111D5,FB_099_6BE111D5_H2,end_check,dollar_amount,6231.0,7500.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_099_6BE111D5,FB_099_6BE111D5_H1,end_check,dollar_amount,9150.0,7200.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_100_6814F36E,FB_100_6814F36E_H2,end_check,dollar_amount,1172.0,1748.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_100_6814F36E,FB_100_6814F36E_H1,end_check,dollar_amount,2011.0,1698.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_101_79109208,FB_101_79109208_H2,end_check,dollar_amount,37987.0,45200.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_101_79109208,FB_101_79109208_H1,end_check,dollar_amount,64022.0,46800.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_102_F5764A3D,FB_102_F5764A3D_H2,end_check,dollar_amount,16467.0,22189.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_102_F5764A3D,FB_102_F5764A3D_H1,end_check,dollar_amount,14968.0,12242.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_103_98E6E9E2,FB_103_98E6E9E2_H2,end_check,dollar_amount,90117.0,65398.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_103_98E6E9E2,FB_103_98E6E9E2_H1,end_check,dollar_amount,87879.0,67045.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_104_AE0FFD33,FB_104_AE0FFD33_H3,end_check,dollar_amount,952.0,1479.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_104_AE0FFD33,FB_104_AE0FFD33_H2,end_check,dollar_amount,1050.0,1379.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_104_AE0FFD33,FB_104_AE0FFD33_H1,end_check,dollar_amount,1084.0,1295.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_105_61DCE693,FB_105_61DCE693_H3,end_check,dollar_amount,8743.0,12865.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_105_61DCE693,FB_105_61DCE693_H2,end_check,dollar_amount,17790.0,13165.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_105_61DCE693,FB_105_61DCE693_H1,end_check,percentage,12.12,19.74,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_106_EB0A9203,FB_106_EB0A9203_H2,end_check,dollar_amount,1.0,2.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_107_B17259C6,FB_107_B17259C6_H2,end_check,dollar_amount,532.0,394.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_107_B17259C6,FB_107_B17259C6_H1,end_check,dollar_amount,59.0,96.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_108_8E72B311,FB_108_8E72B311_H2,end_check,dollar_amount,793.0,1158.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_108_8E72B311,FB_108_8E72B311_H1,end_check,dollar_amount,301.0,410.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_109_F3781DA6,FB_109_F3781DA6_H2,end_check,dollar_amount,4868.0,6324.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_109_F3781DA6,FB_109_F3781DA6_H1,end_check,dollar_amount,210.0,251.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_110_74F7847F,FB_110_74F7847F_H2,end_check,dollar_amount,1210.0,1500.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_110_74F7847F,FB_110_74F7847F_H1,end_check,dollar_amount,730.0,900.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_111_A4B199F5,FB_111_A4B199F5_H3,end_check,dollar_amount,15037.0,24060.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_111_A4B199F5,FB_111_A4B199F5_H2,end_check,dollar_amount,19557.0,23198.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_111_A4B199F5,FB_111_A4B199F5_H1,end_check,dollar_amount,28477.0,23674.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_112_2DC55A31,FB_112_2DC55A31_H2,end_check,dollar_amount,41918.0,51000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_112_2DC55A31,FB_112_2DC55A31_H1,end_check,dollar_amount,28845.0,48000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_113_30E7F266,FB_113_30E7F266_H2,end_check,large_number,17859.0,13500.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_113_30E7F266,FB_113_30E7F266_H1,end_check,large_number,906.0,1200.0,False,False,False,False,0,False,False,False,False,False,False,False,,
FB_114_ACC06CE8,FB_114_ACC06CE8_H2,end_check,dollar_amount,2742.0,4052.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_114_ACC06CE8,FB_114_ACC06CE8_H1,end_check,dollar_amount,3253.0,2474.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_115_AE55E4C4,FB_115_AE55E4C4_H3,end_check,dollar_amount,9070.0,12199.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_115_AE55E4C4,FB_115_AE55E4C4_H2,end_check,large_number,21769.0,32376.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_115_AE55E4C4,FB_115_AE55E4C4_H1,end_check,percentage,47.3,37.7,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_116_1C09CCA7,FB_116_1C09CCA7_H3,end_check,dollar_amount,5544.0,7883.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_116_1C09CCA7,FB_116_1C09CCA7_H2,end_check,dollar_amount,9099.0,7477.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_116_1C09CCA7,FB_116_1C09CCA7_H1,end_check,dollar_amount,4680.0,6704.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_117_C880E731,FB_117_C880E731_H3,end_check,dollar_amount,6037.0,5200.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_117_C880E731,FB_117_C880E731_H2,end_check,dollar_amount,6546.86,4951.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_117_C880E731,FB_117_C880E731_H1,end_check,dollar_amount,3274.29,4951.5,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_118_8B6021A4,FB_118_8B6021A4_H3,end_check,large_number,739.0,1112.0,False,False,False,False,0,False,False,False,False,False,False,False,,
FB_118_8B6021A4,FB_118_8B6021A4_H2,end_check,dollar_amount,7663.0,5752.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_118_8B6021A4,FB_118_8B6021A4_H1,end_check,dollar_amount,4216.0,5066.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_119_3CD84B18,FB_119_3CD84B18_H3,end_check,dollar_amount,23876.0,18407.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_119_3CD84B18,FB_119_3CD84B18_H2,end_check,dollar_amount,12740.0,10498.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_119_3CD84B18,FB_119_3CD84B18_H1,end_check,dollar_amount,8689.0,10226.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_120_223C47BE,FB_120_223C47BE_H2,end_check,dollar_amount,3.2,4.2,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_120_223C47BE,FB_120_223C47BE_H1,end_check,dollar_amount,2.5,3.4,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H3,end_check,dollar_amount,6616.0,8613.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H2,end_check,dollar_amount,15021.0,11813.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H1,end_check,dollar_amount,6610.0,10200.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_125_E7A2D24B,FB_125_E7A2D24B_H3,end_check,percentage,18.6,23.9,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_125_E7A2D24B,FB_125_E7A2D24B_H2,end_check,dollar_amount,17408.0,13209.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_125_E7A2D24B,FB_125_E7A2D24B_H1,end_check,dollar_amount,22497.0,17188.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_126_3313FCA9,FB_126_3313FCA9_H3,end_check,percentage,27.2,35.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_126_3313FCA9,FB_126_3313FCA9_H2,end_check,large_number,475408619.0,355000000.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_126_3313FCA9,FB_126_3313FCA9_H1,end_check,large_number,748272843.0,645000000.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_127_E1B380E5,FB_127_E1B380E5_H2,end_check,dollar_amount,1.0,1.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_127_E1B380E5,FB_127_E1B380E5_H1,end_check,dollar_amount,4.6,5.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_128_F410AC0E,FB_128_F410AC0E_H3,end_check,dollar_amount,4150.0,3000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_128_F410AC0E,FB_128_F410AC0E_H2,end_check,dollar_amount,27616.0,41173.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_128_F410AC0E,FB_128_F410AC0E_H1,end_check,dollar_amount,107506.0,92575.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_129_1F62F697,FB_129_1F62F697_H3,end_check,percentage,14.2,10.0,False,True,False,False,3,True,False,True,False,False,False,False,,
FB_129_1F62F697,FB_129_1F62F697_H2,end_check,percentage,16.9,10.3,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_129_1F62F697,FB_129_1F62F697_H1,end_check,dollar_amount,1.0,1.29,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_130_B646D047,FB_130_B646D047_H3,end_check,percentage,17.6,10.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_130_B646D047,FB_130_B646D047_H2,end_check,percentage,2.6,8.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_130_B646D047,FB_130_B646D047_H1,end_check,percentage,17.0,8.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_131_3A78CB5F,FB_131_3A78CB5F_H2,end_check,dollar_amount,8948.0,12171.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_131_3A78CB5F,FB_131_3A78CB5F_H1,end_check,large_number,7869.0,11396.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_132_9F7A4F77,FB_132_9F7A4F77_H2,end_check,dollar_amount,26881.0,20028.0,False,True,False,False,3,True,False,True,False,False,False,False,,
FB_132_9F7A4F77,FB_132_9F7A4F77_H1,end_check,dollar_amount,1431.0,2200.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_133_F4882588,FB_133_F4882588_H3,end_check,dollar_amount,14483.0,11400.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_133_F4882588,FB_133_F4882588_H2,end_check,dollar_amount,2747.0,2000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_133_F4882588,FB_133_F4882588_H1,end_check,dollar_amount,1317.0,1000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_134_8EAD738D,FB_134_8EAD738D_H1,end_check,dollar_amount,1654.0,1200.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H3,end_check,dollar_amount,2548.0,3174.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H2,end_check,dollar_amount,16404.0,12427.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H1,end_check,percentage,0.0,4.0,False,False,False,False,0,False,False,False,False,False,False,False,,
FB_137_A71B03EF,FB_137_A71B03EF_H2,end_check,dollar_amount,751.0,1000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_137_A71B03EF,FB_137_A71B03EF_H1,end_check,dollar_amount,931.0,1500.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_138_1767BBA1,FB_138_1767BBA1_H3,end_check,dollar_amount,5245.6,3900.5,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_138_1767BBA1,FB_138_1767BBA1_H2,end_check,dollar_amount,2212.1,3200.2,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_138_1767BBA1,FB_138_1767BBA1_H1,end_check,dollar_amount,2497.7,3500.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_139_4FC46F83,FB_139_4FC46F83_H3,end_check,dollar_amount,1698.3,2800.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_139_4FC46F83,FB_139_4FC46F83_H2,end_check,percentage,31.4,42.4,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_139_4FC46F83,FB_139_4FC46F83_H1,end_check,percentage,43.9,50.1,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_140_E38BA3D2,FB_140_E38BA3D2_H3,end_check,dollar_amount,952.0,1211.8,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_140_E38BA3D2,FB_140_E38BA3D2_H2,end_check,dollar_amount,1266.6,1050.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_140_E38BA3D2,FB_140_E38BA3D2_H1,end_check,dollar_amount,1112.3,1646.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_141_339C8E4B,FB_141_339C8E4B_H3,end_check,dollar_amount,298.0,250.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_141_339C8E4B,FB_141_339C8E4B_H2,end_check,dollar_amount,1001.0,1500.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_141_339C8E4B,FB_141_339C8E4B_H1,end_check,percentage,18.1,25.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_142_54C31BE1,FB_142_54C31BE1_H2,end_check,dollar_amount,830.6,1083.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_142_54C31BE1,FB_142_54C31BE1_H1,end_check,dollar_amount,4411.0,3829.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_143_A0EA48F4,FB_143_A0EA48F4_H3,end_check,dollar_amount,15974.0,12000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_143_A0EA48F4,FB_143_A0EA48F4_H2,end_check,dollar_amount,1034.0,1500.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_143_A0EA48F4,FB_143_A0EA48F4_H1,end_check,dollar_amount,8922.0,11000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_144_BD395CC4,FB_144_BD395CC4_H2,end_check,dollar_amount,2611.0,3800.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_144_BD395CC4,FB_144_BD395CC4_H1,end_check,dollar_amount,4598.0,3600.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_145_F02E8ED1,FB_145_F02E8ED1_H2,end_check,dollar_amount,37936.0,27241.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_145_F02E8ED1,FB_145_F02E8ED1_H1,end_check,dollar_amount,7911.0,12066.0,True,False,False,False,4,True,False,True,True,False,False,False,,
FB_146_6EE83766,FB_146_6EE83766_H3,end_check,dollar_amount,127741.0,202000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_146_6EE83766,FB_146_6EE83766_H2,end_check,dollar_amount,15877.0,19000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_146_6EE83766,FB_146_6EE83766_H1,end_check,dollar_amount,12860.0,18000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_147_D81E1F94,FB_147_D81E1F94_H3,end_check,dollar_amount,214715.0,164000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_147_D81E1F94,FB_147_D81E1F94_H2,end_check,dollar_amount,212971.0,159000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_147_D81E1F94,FB_147_D81E1F94_H1,end_check,dollar_amount,50809.0,75000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_148_2F878B14,FB_148_2F878B14_H2,end_check,dollar_amount,883.0,1402.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_148_2F878B14,FB_148_2F878B14_H1,end_check,large_number,32542.0,49308.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_149_247B6607,FB_149_247B6607_H2,end_check,dollar_amount,30045.0,24202.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_149_247B6607,FB_149_247B6607_H1,end_check,percentage,16.1,4.7,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_150_3E3CE551,FB_150_3E3CE551_H2,end_check,dollar_amount,14431.0,22165.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_150_3E3CE551,FB_150_3E3CE551_H1,end_check,dollar_amount,347115.0,514405.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_001_F18BFC11,FB_001_F18BFC11_H2,ours,dollar_amount,1677.0,1449.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_001_F18BFC11,FB_001_F18BFC11_H1,ours,dollar_amount,1967.0,1487.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_002_42BE1D74,FB_002_42BE1D74_H2,ours,dollar_amount,14.3,18.2,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_002_42BE1D74,FB_002_42BE1D74_H1,ours,dollar_amount,10.9,17.8,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_003_959AE4F2,FB_003_959AE4F2_H3,ours,dollar_amount,59768.0,45517.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_003_959AE4F2,FB_003_959AE4F2_H2,ours,dollar_amount,1858.0,1451.0,True,False,False,False,4,True,True,False,True,False,False,False,,
FB_003_959AE4F2,FB_003_959AE4F2_H1,ours,dollar_amount,29761.0,35436.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_004_FF1B8BC2,FB_004_FF1B8BC2_H3,ours,dollar_amount,7927.0,6081.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_004_FF1B8BC2,FB_004_FF1B8BC2_H2,ours,dollar_amount,46995.0,36693.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_004_FF1B8BC2,FB_004_FF1B8BC2_H1,ours,dollar_amount,44964.0,36086.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_005_FE85BE68,FB_005_FE85BE68_H2,ours,dollar_amount,8236.0,12421.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_005_FE85BE68,FB_005_FE85BE68_H1,ours,dollar_amount,6023.0,8052.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_006_A4622E06,FB_006_A4622E06_H2,ours,dollar_amount,5902.0,8492.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_006_A4622E06,FB_006_A4622E06_H1,ours,dollar_amount,5576.0,4313.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_007_31B558AC,FB_007_31B558AC_H3,ours,dollar_amount,1009.0,750.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_007_31B558AC,FB_007_31B558AC_H2,ours,percentage,0.01,3.75,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_007_31B558AC,FB_007_31B558AC_H1,ours,percentage,8.5,4.25,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_008_77FDE37A,FB_008_77FDE37A_H3,ours,dollar_amount,1.08,1.49,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_008_77FDE37A,FB_008_77FDE37A_H2,ours,dollar_amount,1.9,1.49,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_008_77FDE37A,FB_008_77FDE37A_H1,ours,dollar_amount,7.92,5.76,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_009_ABDB2F6B,FB_009_ABDB2F6B_H2,ours,dollar_amount,1274.0,1025.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_009_ABDB2F6B,FB_009_ABDB2F6B_H1,ours,dollar_amount,1435.0,1037.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_010_CBE1B721,FB_010_CBE1B721_H2,ours,percentage,14.3,3.3,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_010_CBE1B721,FB_010_CBE1B721_H1,ours,percentage,16.3,5.1,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_011_F50BA584,FB_011_F50BA584_H2,ours,dollar_amount,1051.0,1626.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_011_F50BA584,FB_011_F50BA584_H1,ours,dollar_amount,1034.0,1660.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_012_41487F3A,FB_012_41487F3A_H2,ours,dollar_amount,2035.0,2825.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_012_41487F3A,FB_012_41487F3A_H1,ours,percentage,32.8,21.3,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_013_E5C83D85,FB_013_E5C83D85_H2,ours,dollar_amount,2397.0,2927.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_013_E5C83D85,FB_013_E5C83D85_H1,ours,dollar_amount,3504.0,2628.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_014_3C2ED91D,FB_014_3C2ED91D_H2,ours,percentage,38.5,32.9,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_014_3C2ED91D,FB_014_3C2ED91D_H1,ours,dollar_amount,4381.0,5786.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_015_5E139DB3,FB_015_5E139DB3_H2,ours,dollar_amount,3695.0,4895.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_015_5E139DB3,FB_015_5E139DB3_H1,ours,dollar_amount,4076.0,3396.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_017_4ABE7642,FB_017_4ABE7642_H3,ours,dollar_amount,11608.0,8814.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_017_4ABE7642,FB_017_4ABE7642_H2,ours,dollar_amount,5621.0,8187.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_017_4ABE7642,FB_017_4ABE7642_H1,ours,dollar_amount,11413.0,8814.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_018_6E9F56BB,FB_018_6E9F56BB_H2,ours,dollar_amount,27446.0,38425.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_018_6E9F56BB,FB_018_6E9F56BB_H1,ours,dollar_amount,29233.0,39339.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_019_A187C1CC,FB_019_A187C1CC_H2,ours,dollar_amount,14425.0,17202.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_019_A187C1CC,FB_019_A187C1CC_H1,ours,dollar_amount,10104.0,16632.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_020_C68C8862,FB_020_C68C8862_H2,ours,dollar_amount,179626.0,136004.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_020_C68C8862,FB_020_C68C8862_H1,ours,percentage,26.6,30.8,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_021_8ECDBFF6,FB_021_8ECDBFF6_H2,ours,dollar_amount,14743.0,11588.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_021_8ECDBFF6,FB_021_8ECDBFF6_H1,ours,dollar_amount,2112.0,3033.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_022_466C1ED8,FB_022_466C1ED8_H2,ours,dollar_amount,947.0,1205.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_022_466C1ED8,FB_022_466C1ED8_H1,ours,dollar_amount,1235.0,1063.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_024_214CEB4C,FB_024_214CEB4C_H3,ours,dollar_amount,2085.0,2843.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_024_214CEB4C,FB_024_214CEB4C_H2,ours,dollar_amount,2926.0,4196.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_024_214CEB4C,FB_024_214CEB4C_H1,ours,dollar_amount,891.0,1058.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_025_E70F40EB,FB_025_E70F40EB_H3,ours,large_number,1669.0,1200.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_025_E70F40EB,FB_025_E70F40EB_H2,ours,large_number,17880.0,13500.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_025_E70F40EB,FB_025_E70F40EB_H1,ours,large_number,897.0,1100.0,False,False,False,False,0,False,False,False,False,False,False,False,,
FB_027_9BE33B25,FB_027_9BE33B25_H3,ours,percentage,12.6,20.5,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_027_9BE33B25,FB_027_9BE33B25_H2,ours,dollar_amount,8437.0,10000.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_027_9BE33B25,FB_027_9BE33B25_H1,ours,percentage,9.4,20.5,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_028_C84B8000,FB_028_C84B8000_H2,ours,dollar_amount,38.0,45.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_028_C84B8000,FB_028_C84B8000_H1,ours,dollar_amount,38.0,50.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_029_CA5B2B49,FB_029_CA5B2B49_H2,ours,dollar_amount,2622.0,2200.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_029_CA5B2B49,FB_029_CA5B2B49_H1,ours,dollar_amount,1517.0,2000.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_030_DF79B84F,FB_030_DF79B84F_H2,ours,dollar_amount,16612.0,14000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_030_DF79B84F,FB_030_DF79B84F_H1,ours,dollar_amount,8955.0,13500.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_031_E5667B37,FB_031_E5667B37_H3,ours,dollar_amount,762.0,1165.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_031_E5667B37,FB_031_E5667B37_H2,ours,dollar_amount,7678.0,5506.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_031_E5667B37,FB_031_E5667B37_H1,ours,percentage,29.4,21.2,True,False,False,False,4,True,True,True,True,False,False,False,,
